metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
data_received,1789880756,287.000000,,,,,,,,,booking_load,,,,,,,
iteration_duration,1789880756,1201.609912,,,,,,,,,booking_load,,,,,,,
iterations,1789880756,1.000000,,,,,,,,,booking_load,,,,,,,
http_reqs,1789880756,1.000000,,,,true,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,200,,,http://54.224.18.26:3000/bookings,,
http_req_duration,1789880756,204.516848,,,,true,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,200,,,http://54.224.18.26:3000/bookings,,
http_req_blocked,1789880756,0.004847,,,,true,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,200,,,http://54.224.18.26:3000/bookings,,
http_req_connecting,1789880756,0.000000,,,,true,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,200,,,http://54.224.18.26:3000/bookings,,
http_req_tls_handshaking,1789880756,0.000000,,,,true,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,200,,,http://54.224.18.26:3000/bookings,,
http_req_sending,1789880756,0.029774,,,,true,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,200,,,http://54.224.18.26:3000/bookings,,
http_req_waiting,1789880756,204.396925,,,,true,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,200,,,http://54.224.18.26:3000/bookings,,
http_req_receiving,1789880756,0.090149,,,,true,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,200,,,http://54.224.18.26:3000/bookings,,
http_req_failed,1789880756,0.000000,,,,true,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,200,,,http://54.224.18.26:3000/bookings,,
checks,1789880756,1.000000,booking did not 5xx,,,,,,,,booking_load,,,,,,,
data_sent,1789880756,156.000000,,,,,,,,,search_traffic,,,,,,,
data_received,1789880756,11192.000000,,,,,,,,,search_traffic,,,,,,,
iteration_duration,1789880756,1200.734404,,,,,,,,,search_traffic,,,,,,,
iterations,1789880756,1.000000,,,,,,,,,search_traffic,,,,,,,
data_sent,1789880756,156.000000,,,,,,,,,search_traffic,,,,,,,
data_received,1789880756,11433.000000,,,,,,,,,search_traffic,,,,,,,
iteration_duration,1789880756,1200.761699,,,,,,,,,search_traffic,,,,,,,
iterations,1789880756,1.000000,,,,,,,,,search_traffic,,,,,,,
data_sent,1789880756,267.000000,,,,,,,,,booking_load,,,,,,,
data_received,1789880756,287.000000,,,,,,,,,booking_load,,,,,,,
iteration_duration,1789880756,1199.692887,,,,,,,,,booking_load,,,,,,,
iterations,1789880756,1.000000,,,,,,,,,booking_load,,,,,,,
data_sent,1789880756,267.000000,,,,,,,,,booking_load,,,,,,,
data_received,1789880756,540.000000,,,,,,,,,booking_load,,,,,,,
iteration_duration,1789880756,1203.590830,,,,,,,,,booking_load,,,,,,,
iterations,1789880756,1.000000,,,,,,,,,booking_load,,,,,,,
data_sent,1789880756,267.000000,,,,,,,,,booking_load,,,,,,,
data_received,1789880756,287.000000,,,,,,,,,booking_load,,,,,,,
iteration_duration,1789880756,1200.803943,,,,,,,,,booking_load,,,,,,,
iterations,1789880756,1.000000,,,,,,,,,booking_load,,,,,,,
http_reqs,1789880756,1.000000,,,,true,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,200,,,http://54.224.18.26:3000/bookings,,
http_req_duration,1789880756,203.672925,,,,true,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,200,,,http://54.224.18.26:3000/bookings,,
http_req_blocked,1789880756,0.005945,,,,true,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,200,,,http://54.224.18.26:3000/bookings,,
http_req_connecting,1789880756,0.000000,,,,true,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,200,,,http://54.224.18.26:3000/bookings,,
http_req_tls_handshaking,1789880756,0.000000,,,,true,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,200,,,http://54.224.18.26:3000/bookings,,
http_req_sending,1789880756,0.029586,,,,true,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,200,,,http://54.224.18.26:3000/bookings,,
http_req_waiting,1789880756,203.493869,,,,true,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,200,,,http://54.224.18.26:3000/bookings,,
http_req_receiving,1789880756,0.149470,,,,true,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,200,,,http://54.224.18.26:3000/bookings,,
http_req_failed,1789880756,0.000000,,,,true,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,200,,,http://54.224.18.26:3000/bookings,,
checks,1789880756,1.000000,booking did not 5xx,,,,,,,,booking_load,,,,,,,
http_reqs,1789880756,1.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T03:06:39.358Z&end_time=2026-09-22T04:06:39.358Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T03:06:39.358Z&end_time=2026-09-22T04:06:39.358Z,,
http_req_duration,1789880756,199.464320,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T03:06:39.358Z&end_time=2026-09-22T04:06:39.358Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T03:06:39.358Z&end_time=2026-09-22T04:06:39.358Z,,
http_req_blocked,1789880756,0.004809,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T03:06:39.358Z&end_time=2026-09-22T04:06:39.358Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T03:06:39.358Z&end_time=2026-09-22T04:06:39.358Z,,
http_req_connecting,1789880756,0.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T03:06:39.358Z&end_time=2026-09-22T04:06:39.358Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T03:06:39.358Z&end_time=2026-09-22T04:06:39.358Z,,
http_req_tls_handshaking,1789880756,0.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T03:06:39.358Z&end_time=2026-09-22T04:06:39.358Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T03:06:39.358Z&end_time=2026-09-22T04:06:39.358Z,,
http_req_sending,1789880756,0.014297,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T03:06:39.358Z&end_time=2026-09-22T04:06:39.358Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T03:06:39.358Z&end_time=2026-09-22T04:06:39.358Z,,
http_req_waiting,1789880756,199.366802,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T03:06:39.358Z&end_time=2026-09-22T04:06:39.358Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T03:06:39.358Z&end_time=2026-09-22T04:06:39.358Z,,
http_req_receiving,1789880756,0.083221,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T03:06:39.358Z&end_time=2026-09-22T04:06:39.358Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T03:06:39.358Z&end_time=2026-09-22T04:06:39.358Z,,
http_req_failed,1789880756,0.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T03:06:39.358Z&end_time=2026-09-22T04:06:39.358Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T03:06:39.358Z&end_time=2026-09-22T04:06:39.358Z,,
checks,1789880756,1.000000,search status 200,,,,,,,,search_traffic,,,,,,,
vus,1789880756,40.000000,,,,,,,,,,,,,,,,
vus_max,1789880756,90.000000,,,,,,,,,,,,,,,,
data_sent,1789880756,267.000000,,,,,,,,,booking_load,,,,,,,
data_received,1789880756,539.000000,,,,,,,,,booking_load,,,,,,,
iteration_duration,1789880756,1207.058459,,,,,,,,,booking_load,,,,,,,
iterations,1789880756,1.000000,,,,,,,,,booking_load,,,,,,,
http_reqs,1789880756,1.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T08:56:31.467Z&end_time=2026-09-20T11:56:31.467Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T08:56:31.467Z&end_time=2026-09-20T11:56:31.467Z,,
http_req_duration,1789880756,202.525049,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T08:56:31.467Z&end_time=2026-09-20T11:56:31.467Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T08:56:31.467Z&end_time=2026-09-20T11:56:31.467Z,,
http_req_blocked,1789880756,0.008659,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T08:56:31.467Z&end_time=2026-09-20T11:56:31.467Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T08:56:31.467Z&end_time=2026-09-20T11:56:31.467Z,,
http_req_connecting,1789880756,0.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T08:56:31.467Z&end_time=2026-09-20T11:56:31.467Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T08:56:31.467Z&end_time=2026-09-20T11:56:31.467Z,,
http_req_tls_handshaking,1789880756,0.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T08:56:31.467Z&end_time=2026-09-20T11:56:31.467Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T08:56:31.467Z&end_time=2026-09-20T11:56:31.467Z,,
http_req_sending,1789880756,0.036319,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T08:56:31.467Z&end_time=2026-09-20T11:56:31.467Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T08:56:31.467Z&end_time=2026-09-20T11:56:31.467Z,,
http_req_waiting,1789880756,202.285853,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T08:56:31.467Z&end_time=2026-09-20T11:56:31.467Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T08:56:31.467Z&end_time=2026-09-20T11:56:31.467Z,,
http_req_receiving,1789880756,0.202877,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T08:56:31.467Z&end_time=2026-09-20T11:56:31.467Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T08:56:31.467Z&end_time=2026-09-20T11:56:31.467Z,,
http_req_failed,1789880756,0.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T08:56:31.467Z&end_time=2026-09-20T11:56:31.467Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T08:56:31.467Z&end_time=2026-09-20T11:56:31.467Z,,
http_reqs,1789880756,1.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-23T15:42:04.250Z&end_time=2026-09-23T17:42:04.250Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-23T15:42:04.250Z&end_time=2026-09-23T17:42:04.250Z,,
http_req_duration,1789880756,198.510499,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-23T15:42:04.250Z&end_time=2026-09-23T17:42:04.250Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-23T15:42:04.250Z&end_time=2026-09-23T17:42:04.250Z,,
http_req_blocked,1789880756,0.004189,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-23T15:42:04.250Z&end_time=2026-09-23T17:42:04.250Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-23T15:42:04.250Z&end_time=2026-09-23T17:42:04.250Z,,
http_req_connecting,1789880756,0.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-23T15:42:04.250Z&end_time=2026-09-23T17:42:04.250Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-23T15:42:04.250Z&end_time=2026-09-23T17:42:04.250Z,,
http_req_tls_handshaking,1789880756,0.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-23T15:42:04.250Z&end_time=2026-09-23T17:42:04.250Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-23T15:42:04.250Z&end_time=2026-09-23T17:42:04.250Z,,
http_req_sending,1789880756,0.009957,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-23T15:42:04.250Z&end_time=2026-09-23T17:42:04.250Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-23T15:42:04.250Z&end_time=2026-09-23T17:42:04.250Z,,
http_req_waiting,1789880756,198.394068,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-23T15:42:04.250Z&end_time=2026-09-23T17:42:04.250Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-23T15:42:04.250Z&end_time=2026-09-23T17:42:04.250Z,,
http_req_receiving,1789880756,0.106474,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-23T15:42:04.250Z&end_time=2026-09-23T17:42:04.250Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-23T15:42:04.250Z&end_time=2026-09-23T17:42:04.250Z,,
http_req_failed,1789880756,0.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-23T15:42:04.250Z&end_time=2026-09-23T17:42:04.250Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-23T15:42:04.250Z&end_time=2026-09-23T17:42:04.250Z,,
checks,1789880756,1.000000,search status 200,,,,,,,,search_traffic,,,,,,,
checks,1789880756,1.000000,search status 200,,,,,,,,search_traffic,,,,,,,
http_reqs,1789880756,1.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T12:00:51.327Z&end_time=2026-09-20T15:00:51.327Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T12:00:51.327Z&end_time=2026-09-20T15:00:51.327Z,,
http_req_duration,1789880756,199.071332,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T12:00:51.327Z&end_time=2026-09-20T15:00:51.327Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T12:00:51.327Z&end_time=2026-09-20T15:00:51.327Z,,
http_req_blocked,1789880756,0.003380,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T12:00:51.327Z&end_time=2026-09-20T15:00:51.327Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T12:00:51.327Z&end_time=2026-09-20T15:00:51.327Z,,
http_req_connecting,1789880756,0.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T12:00:51.327Z&end_time=2026-09-20T15:00:51.327Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T12:00:51.327Z&end_time=2026-09-20T15:00:51.327Z,,
http_req_tls_handshaking,1789880756,0.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T12:00:51.327Z&end_time=2026-09-20T15:00:51.327Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T12:00:51.327Z&end_time=2026-09-20T15:00:51.327Z,,
http_req_sending,1789880756,0.008711,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T12:00:51.327Z&end_time=2026-09-20T15:00:51.327Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T12:00:51.327Z&end_time=2026-09-20T15:00:51.327Z,,
http_req_waiting,1789880756,199.014840,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T12:00:51.327Z&end_time=2026-09-20T15:00:51.327Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T12:00:51.327Z&end_time=2026-09-20T15:00:51.327Z,,
http_req_receiving,1789880756,0.047781,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T12:00:51.327Z&end_time=2026-09-20T15:00:51.327Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T12:00:51.327Z&end_time=2026-09-20T15:00:51.327Z,,
http_req_failed,1789880756,0.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T12:00:51.327Z&end_time=2026-09-20T15:00:51.327Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-20T12:00:51.327Z&end_time=2026-09-20T15:00:51.327Z,,
checks,1789880756,1.000000,search status 200,,,,,,,,search_traffic,,,,,,,
http_reqs,1789880756,1.000000,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_duration,1789880756,199.816318,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_blocked,1789880756,0.003257,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_connecting,1789880756,0.000000,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_tls_handshaking,1789880756,0.000000,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_sending,1789880756,0.032637,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_waiting,1789880756,199.741906,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_receiving,1789880756,0.041775,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_failed,1789880756,1.000000,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
checks,1789880756,1.000000,booking did not 5xx,,,,,,,,booking_load,,,,,,,
http_reqs,1789880756,1.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-21T05:18:24.589Z&end_time=2026-09-21T07:18:24.589Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-21T05:18:24.589Z&end_time=2026-09-21T07:18:24.589Z,,
http_req_duration,1789880756,203.406832,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-21T05:18:24.589Z&end_time=2026-09-21T07:18:24.589Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-21T05:18:24.589Z&end_time=2026-09-21T07:18:24.589Z,,
http_req_blocked,1789880756,0.005095,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-21T05:18:24.589Z&end_time=2026-09-21T07:18:24.589Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-21T05:18:24.589Z&end_time=2026-09-21T07:18:24.589Z,,
http_req_connecting,1789880756,0.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-21T05:18:24.589Z&end_time=2026-09-21T07:18:24.589Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-21T05:18:24.589Z&end_time=2026-09-21T07:18:24.589Z,,
http_req_tls_handshaking,1789880756,0.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-21T05:18:24.589Z&end_time=2026-09-21T07:18:24.589Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-21T05:18:24.589Z&end_time=2026-09-21T07:18:24.589Z,,
http_req_sending,1789880756,0.011721,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-21T05:18:24.589Z&end_time=2026-09-21T07:18:24.589Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-21T05:18:24.589Z&end_time=2026-09-21T07:18:24.589Z,,
http_req_waiting,1789880756,203.340760,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-21T05:18:24.589Z&end_time=2026-09-21T07:18:24.589Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-21T05:18:24.589Z&end_time=2026-09-21T07:18:24.589Z,,
http_req_receiving,1789880756,0.054351,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-21T05:18:24.589Z&end_time=2026-09-21T07:18:24.589Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-21T05:18:24.589Z&end_time=2026-09-21T07:18:24.589Z,,
http_req_failed,1789880756,0.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-21T05:18:24.589Z&end_time=2026-09-21T07:18:24.589Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-21T05:18:24.589Z&end_time=2026-09-21T07:18:24.589Z,,
http_reqs,1789880756,1.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T20:57:26.745Z&end_time=2026-09-23T01:57:26.745Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T20:57:26.745Z&end_time=2026-09-23T01:57:26.745Z,,
http_req_duration,1789880756,203.460183,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T20:57:26.745Z&end_time=2026-09-23T01:57:26.745Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T20:57:26.745Z&end_time=2026-09-23T01:57:26.745Z,,
http_req_blocked,1789880756,0.004326,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T20:57:26.745Z&end_time=2026-09-23T01:57:26.745Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T20:57:26.745Z&end_time=2026-09-23T01:57:26.745Z,,
http_req_connecting,1789880756,0.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T20:57:26.745Z&end_time=2026-09-23T01:57:26.745Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T20:57:26.745Z&end_time=2026-09-23T01:57:26.745Z,,
http_req_tls_handshaking,1789880756,0.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T20:57:26.745Z&end_time=2026-09-23T01:57:26.745Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T20:57:26.745Z&end_time=2026-09-23T01:57:26.745Z,,
http_req_sending,1789880756,0.012553,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T20:57:26.745Z&end_time=2026-09-23T01:57:26.745Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T20:57:26.745Z&end_time=2026-09-23T01:57:26.745Z,,
http_req_waiting,1789880756,203.389177,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T20:57:26.745Z&end_time=2026-09-23T01:57:26.745Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T20:57:26.745Z&end_time=2026-09-23T01:57:26.745Z,,
http_req_receiving,1789880756,0.058453,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T20:57:26.745Z&end_time=2026-09-23T01:57:26.745Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T20:57:26.745Z&end_time=2026-09-23T01:57:26.745Z,,
http_req_failed,1789880756,0.000000,,,,true,,GET,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T20:57:26.745Z&end_time=2026-09-23T01:57:26.745Z,HTTP/1.1,search_traffic,,200,,,http://54.224.18.26:3000/spaces/search?start_time=2026-09-22T20:57:26.745Z&end_time=2026-09-23T01:57:26.745Z,,
checks,1789880756,1.000000,search status 200,,,,,,,,search_traffic,,,,,,,
checks,1789880756,1.000000,search status 200,,,,,,,,search_traffic,,,,,,,
http_reqs,1789880756,1.000000,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_duration,1789880756,200.735821,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_blocked,1789880756,0.006801,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_connecting,1789880756,0.000000,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_tls_handshaking,1789880756,0.000000,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_sending,1789880756,0.097472,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_waiting,1789880756,200.558789,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_receiving,1789880756,0.079560,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
http_req_failed,1789880756,1.000000,,,1409,false,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,409,,,http://54.224.18.26:3000/bookings,,
checks,1789880756,1.000000,booking did not 5xx,,,,,,,,booking_load,,,,,,,
http_reqs,1789880756,1.000000,,,,true,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,200,,,http://54.224.18.26:3000/bookings,,
http_req_duration,1789880756,204.195272,,,,true,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,200,,,http://54.224.18.26:3000/bookings,,
http_req_blocked,1789880756,0.004565,,,,true,,POST,http://54.224.18.26:3000/bookings,HTTP/1.1,booking_load,,200,,,http://54.224.18.26:3000/bookings,,
